,date,open,high,low,close,volume,Symbol,Name
0,1998-06-01,5.3785,5.4776,5.2371,5.2512,22056120.0,00005,汇丰控股
1,1998-06-02,5.2371,5.2512,5.1097,5.2229,12693520.0,00005,汇丰控股
2,1998-06-03,5.2795,5.4352,5.2229,5.3785,15681400.0,00005,汇丰控股
3,1998-06-04,5.3785,5.4069,5.2371,5.2371,9400338.0,00005,汇丰控股
4,1998-06-05,5.2512,5.322,5.2512,5.2795,6034254.0,00005,汇丰控股
5,1998-06-08,5.3503,5.4352,5.2795,5.3927,15139130.0,00005,汇丰控股
6,1998-06-09,5.4352,5.4776,5.3644,5.3785,10734930.0,00005,汇丰控股
7,1998-06-10,5.322,5.322,5.1238,5.1238,21318310.0,00005,汇丰控股
8,1998-06-11,5.0388,5.0672,4.9256,4.9964,21325390.0,00005,汇丰控股
9,1998-06-12,4.9256,5.0106,4.8974,4.9823,19535850.0,00005,汇丰控股
10,1998-06-15,4.9539,4.9539,4.7841,4.8124,21513680.0,00005,汇丰控股
11,1998-06-16,4.7558,4.869,4.7133,4.7983,23559260.0,00005,汇丰控股
12,1998-06-17,4.9539,5.1238,4.9398,5.1238,17881710.0,00005,汇丰控股
13,1998-06-18,5.3785,5.4918,5.2229,5.3078,22250290.0,00005,汇丰控股
14,1998-06-19,5.2795,5.3644,5.2087,5.3078,10851700.0,00005,汇丰控股
15,1998-06-22,5.2371,5.2653,5.0955,5.1097,9901128.0,00005,汇丰控股
16,1998-06-23,5.1238,5.1521,4.9398,5.0388,16209620.0,00005,汇丰控股
17,1998-06-24,5.0672,5.1379,4.9964,5.1097,9817068.0,00005,汇丰控股
18,1998-06-25,5.0955,5.3644,5.0813,5.3361,15332950.0,00005,汇丰控股
19,1998-06-26,5.3361,5.3644,5.1946,5.2653,10325750.0,00005,汇丰控股
20,1998-06-29,5.322,5.3927,5.2229,5.2371,19115880.0,00005,汇丰控股
21,1998-06-30,5.2936,5.421,5.2936,5.3644,14643010.0,00005,汇丰控股
22,1998-07-02,5.5201,5.5768,5.4918,5.5059,21610400.0,00005,汇丰控股
23,1998-07-03,5.4069,5.4352,5.322,5.3927,12211090.0,00005,汇丰控股
24,1998-07-06,5.4069,5.4069,5.2795,5.3078,6432015.0,00005,汇丰控股
25,1998-07-07,5.3078,5.3503,5.2936,5.3078,4305786.0,00005,汇丰控股
26,1998-07-08,5.3503,5.421,5.3361,5.4069,9149805.0,00005,汇丰控股
27,1998-07-09,5.4069,5.421,5.3078,5.322,8288907.0,00005,汇丰控股
28,1998-07-10,5.2653,5.2653,5.1097,5.1521,13961020.0,00005,汇丰控股
29,1998-07-13,5.1238,5.1238,4.9964,5.1097,12932920.0,00005,汇丰控股
30,1998-07-14,5.1804,5.2229,5.1238,5.2087,6197505.0,00005,汇丰控股
31,1998-07-15,5.3785,5.4494,5.3361,5.4494,17133730.0,00005,汇丰控股
32,1998-07-16,5.421,5.5059,5.3785,5.4635,12191220.0,00005,汇丰控股
33,1998-07-17,5.5201,5.605,5.5201,5.5768,22453110.0,00005,汇丰控股
34,1998-07-20,5.5768,5.6192,5.4776,5.4776,12095050.0,00005,汇丰控股
35,1998-07-21,5.5201,5.6617,5.5201,5.6192,15414160.0,00005,汇丰控股
36,1998-07-22,5.6333,5.6333,5.5626,5.5909,8617854.0,00005,汇丰控股
37,1998-07-23,5.5768,5.5768,5.3503,5.3644,19525790.0,00005,汇丰控股
38,1998-07-24,5.2653,5.4918,5.2371,5.4635,13854270.0,00005,汇丰控股
39,1998-07-27,5.4069,5.421,5.2512,5.2653,10839950.0,00005,汇丰控股
40,1998-07-28,5.3078,5.322,5.1804,5.2653,12228760.0,00005,汇丰控股
41,1998-07-29,5.1946,5.2795,5.1662,5.2087,10413260.0,00005,汇丰控股
42,1998-07-30,5.2371,5.3078,5.1946,5.2795,11576340.0,00005,汇丰控股
43,1998-07-31,5.322,5.3785,5.2653,5.3503,10939380.0,00005,汇丰控股
44,1998-08-03,5.1804,5.1804,5.0388,5.0672,19664420.0,00005,汇丰控股
45,1998-08-04,5.0672,5.0672,4.8974,5.0388,20940430.0,00005,汇丰控股
46,1998-08-05,4.9256,4.9256,4.7983,4.8549,23863680.0,00005,汇丰控股
47,1998-08-06,4.869,4.8974,4.7275,4.7558,21330620.0,00005,汇丰控股
48,1998-08-07,4.7275,4.7416,4.5577,4.5718,22894630.0,00005,汇丰控股
49,1998-08-10,4.6142,4.6426,4.5577,4.5859,13921020.0,00005,汇丰控股
50,1998-08-11,4.5859,4.5859,4.3312,4.3878,30180000.0,00005,汇丰控股
51,1998-08-12,4.3312,4.4586,4.3312,4.4444,30939000.0,00005,汇丰控股
52,1998-08-13,4.4444,4.4444,4.2038,4.2745,26987770.0,00005,汇丰控股
53,1998-08-14,4.218,4.5293,4.218,4.4727,36100200.0,00005,汇丰控股
54,1998-08-17,4.473,4.473,4.473,4.473,0.0,00005,汇丰控股
55,1998-08-18,4.3312,4.4586,4.3029,4.4161,15772850.0,00005,汇丰控股
56,1998-08-19,4.4727,4.7841,4.4727,4.7416,27056920.0,00005,汇丰控股
57,1998-08-20,4.7416,4.8974,4.6709,4.8407,24970240.0,00005,汇丰控股
58,1998-08-21,4.7275,4.7841,4.6567,4.6709,19860100.0,00005,汇丰控股
59,1998-08-24,4.5293,5.053,4.4727,5.0388,68226000.0,00005,汇丰控股
60,1998-08-25,5.0388,5.0388,4.8265,4.8832,70728000.0,00005,汇丰控股
61,1998-08-26,4.869,4.869,4.7558,4.8549,49314000.0,00005,汇丰控股
62,1998-08-27,4.6991,4.9539,4.6991,4.9398,111138000.0,00005,汇丰控股
63,1998-08-28,4.9256,4.9256,4.9115,4.9115,428670000.0,00005,汇丰控股
64,1998-08-31,4.7841,4.7841,4.501,4.6567,29558120.0,00005,汇丰控股
65,1998-09-01,4.4727,4.6567,4.4444,4.4868,30045000.0,00005,汇丰控股
66,1998-09-02,4.5293,4.7416,4.5293,4.6142,30024000.0,00005,汇丰控股
67,1998-09-03,4.6142,4.6567,4.4444,4.4586,29881610.0,00005,汇丰控股
68,1998-09-04,4.2462,4.4161,4.2462,4.3594,27472170.0,00005,汇丰控股
69,1998-09-07,4.4444,4.6426,4.4444,4.5152,36000000.0,00005,汇丰控股
70,1998-09-08,4.5577,4.685,4.5152,4.5859,24324390.0,00005,汇丰控股
71,1998-09-09,4.6426,4.6426,4.4444,4.4727,12175220.0,00005,汇丰控股
72,1998-09-10,4.4586,4.4727,4.3878,4.4019,11511720.0,00005,汇丰控股
73,1998-09-11,4.2462,4.317,4.2321,4.2887,25908350.0,00005,汇丰控股
74,1998-09-14,4.3312,4.3312,4.2462,4.2604,11572250.0,00005,汇丰控股
